time (second),average total mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average fuel mass flow rate (kilogram / second),oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),oxi fuel ratio,inlet velocity (mile_per_hour),inlet mach,nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle naught temp (degree_Fahrenheit),nozzle star temp (degree_Fahrenheit),nozzle star pressure (pound_force_per_square_inch),nozzle star velocity (mile_per_hour),nozzle star mach,nozzle exit mach,nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle diffuser length (inch),nozzle exit velocity (mile_per_hour),nozzle thrust (newton)
0.20300000000000015,0.0353425376,1.0118,0.02876,0.0079425,0.358,0.0274,0.0008297443,3.4498,4.6907,0.0,0.022762,0.17024,4940.3324282861,4411.9367444578,280.5704,2192.5757709206,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.442
0.20400000000000015,0.0353427226,1.0118,0.02876,0.0079427,0.3579,0.0274,0.0008297015,3.4497,4.6907,0.0,0.022762,0.170241,4940.3324283115,4411.9367444807,280.5704,2192.5757709256,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4425
0.20500000000000015,0.0353429076,1.0119,0.02876,0.0079429,0.3579,0.0274,0.0008296586,3.4496,4.6907,0.0,0.022762,0.170241,4940.3324283369,4411.9367445036,280.5704,2192.5757709305,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4431
0.20600000000000016,0.0353430926,1.0119,0.02876,0.0079431,0.3579,0.0274,0.0008296158,3.4495,4.6907,0.0,0.022763,0.170241,4940.3324283624,4411.9367445266,280.5704,2192.5757709355,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4436
0.20700000000000016,0.0353432776,1.012,0.02876,0.0079433,0.3578,0.0274,0.000829573,3.4495,4.6908,0.0,0.022763,0.170242,4940.3324283878,4411.9367445495,280.5704,2192.5757709404,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4442
0.20800000000000016,0.0353434626,1.0121,0.02875,0.0079435,0.3578,0.0274,0.0008295302,3.4494,4.6908,0.0,0.022763,0.170242,4940.3324284132,4411.9367445724,280.5704,2192.5757709454,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4447
0.20900000000000016,0.0353436475,1.0121,0.02875,0.0079436,0.3578,0.0274,0.0008294874,3.4493,4.6908,0.0,0.022763,0.170243,4940.3324284386,4411.9367445954,280.5704,2192.5757709504,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4452
0.21000000000000016,0.0353438325,1.0122,0.02875,0.0079438,0.3578,0.0274,0.0008294446,3.4492,4.6908,0.0,0.022763,0.170243,4940.332428464,4411.9367446183,280.5704,2192.5757709553,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4458
0.21100000000000016,0.0353440174,1.0122,0.02875,0.007944,0.3577,0.0274,0.0008294018,3.4491,4.6909,0.0,0.022763,0.170244,4940.3324284895,4411.9367446412,280.5704,2192.5757709603,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4463
0.21200000000000016,0.0353442024,1.0123,0.02875,0.0079442,0.3577,0.0274,0.000829359,3.4491,4.6909,0.0,0.022763,0.170244,4940.3324285149,4411.9367446642,280.5704,2192.5757709653,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4469
0.21300000000000016,0.0353443873,1.0123,0.02875,0.0079444,0.3577,0.0274,0.0008293162,3.449,4.6909,0.0,0.022763,0.170245,4940.3324285403,4411.9367446871,280.5704,2192.5757709702,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4474
0.21400000000000016,0.0353445722,1.0124,0.02875,0.0079446,0.3577,0.0274,0.0008292735,3.4489,4.6909,0.0,0.022763,0.170245,4940.3324285657,4411.93674471,280.5704,2192.5757709752,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.448
0.21500000000000016,0.0353447571,1.0125,0.02875,0.0079448,0.3576,0.0274,0.0008292307,3.4488,4.691,0.0,0.022764,0.170246,4940.3324285911,4411.9367447329,280.5704,2192.5757709801,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4485
0.21600000000000016,0.035344942,1.0125,0.02875,0.0079449,0.3576,0.0274,0.0008291879,3.4487,4.691,0.0,0.022764,0.170246,4940.3324286165,4411.9367447558,280.5704,2192.5757709851,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.449
0.21700000000000016,0.0353451269,1.0126,0.02875,0.0079451,0.3576,0.0274,0.0008291452,3.4487,4.691,0.0,0.022764,0.170246,4940.3324286419,4411.9367447788,280.5704,2192.57577099,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4496
0.21800000000000017,0.0353453117,1.0126,0.02874,0.0079453,0.3575,0.0274,0.0008291024,3.4486,4.691,0.0,0.022764,0.170247,4940.3324286673,4411.9367448017,280.5704,2192.575770995,1.0,2.8441,0.1182,0.3879,0.4061,6551.8485,103.4501
0.21900000000000017,0.0353454966,1.0127,0.02874,0.0079455,0.3575,0.0274,0.0008290597,3.4485,4.6911,0.0,0.022764,0.170247,4940.3324286927,4411.9367448246,280.5704,2192.575771,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4507
0.22000000000000017,0.0353456814,1.0128,0.02874,0.0079457,0.3575,0.0274,0.000829017,3.4484,4.6911,0.0,0.022764,0.170248,4940.3324287181,4411.9367448475,280.5704,2192.5757710049,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4512
0.22100000000000017,0.0353458662,1.0128,0.02874,0.0079459,0.3575,0.0274,0.0008289742,3.4483,4.6911,0.0,0.022764,0.170248,4940.3324287435,4411.9367448704,280.5704,2192.5757710099,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4517
0.22200000000000017,0.035346051,1.0129,0.02874,0.0079461,0.3574,0.0274,0.0008289315,3.4483,4.6911,0.0,0.022764,0.170249,4940.3324287689,4411.9367448933,280.5704,2192.5757710148,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4523
0.22300000000000017,0.0353462359,1.0129,0.02874,0.0079462,0.3574,0.0274,0.0008288888,3.4482,4.6912,0.0,0.022765,0.170249,4940.3324287943,4411.9367449163,280.5704,2192.5757710198,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4528
0.22400000000000017,0.0353464206,1.013,0.02874,0.0079464,0.3574,0.0274,0.0008288461,3.4481,4.6912,0.0,0.022765,0.17025,4940.3324288197,4411.9367449392,280.5704,2192.5757710248,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4534
0.22500000000000017,0.0353466054,1.013,0.02874,0.0079466,0.3574,0.0274,0.0008288034,3.448,4.6912,0.0,0.022765,0.17025,4940.3324288451,4411.9367449621,280.5704,2192.5757710297,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4539
0.22600000000000017,0.0353467902,1.0131,0.02874,0.0079468,0.3573,0.0274,0.0008287607,3.4479,4.6912,0.0,0.022765,0.17025,4940.3324288705,4411.936744985,280.5704,2192.5757710347,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4544
0.22700000000000017,0.0353469749,1.0132,0.02874,0.007947,0.3573,0.0274,0.000828718,3.4479,4.6913,0.0,0.022765,0.170251,4940.3324288959,4411.9367450079,280.5704,2192.5757710396,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.455
0.22800000000000017,0.0353471597,1.0132,0.02874,0.0079472,0.3573,0.0274,0.0008286753,3.4478,4.6913,0.0,0.022765,0.170251,4940.3324289213,4411.9367450308,280.5704,2192.5757710446,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4555
0.22900000000000018,0.0353473444,1.0133,0.02873,0.0079473,0.3572,0.0274,0.0008286326,3.4477,4.6913,0.0,0.022765,0.170252,4940.3324289467,4411.9367450537,280.5704,2192.5757710495,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4561
0.23000000000000018,0.0353475291,1.0133,0.02873,0.0079475,0.3572,0.0274,0.00082859,3.4476,4.6913,0.0,0.022765,0.170252,4940.3324289721,4411.9367450766,280.5704,2192.5757710545,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4566
0.23100000000000018,0.0353477138,1.0134,0.02873,0.0079477,0.3572,0.0274,0.0008285473,3.4475,4.6914,0.0,0.022766,0.170253,4940.3324289974,4411.9367450995,280.5704,2192.5757710594,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4571
0.23200000000000018,0.0353478985,1.0134,0.02873,0.0079479,0.3572,0.0274,0.0008285046,3.4475,4.6914,0.0,0.022766,0.170253,4940.3324290228,4411.9367451224,280.5704,2192.5757710644,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4577
0.23300000000000018,0.0353480832,1.0135,0.02873,0.0079481,0.3571,0.0274,0.000828462,3.4474,4.6914,0.0,0.022766,0.170254,4940.3324290482,4411.9367451453,280.5704,2192.5757710693,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4582
0.23400000000000018,0.0353482679,1.0136,0.02873,0.0079483,0.3571,0.0274,0.0008284193,3.4473,4.6914,0.0,0.022766,0.170254,4940.3324290736,4411.9367451682,280.5704,2192.5757710743,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4588
0.23500000000000018,0.0353484526,1.0136,0.02873,0.0079485,0.3571,0.0274,0.0008283767,3.4472,4.6915,0.0,0.022766,0.170254,4940.332429099,4411.9367451911,280.5704,2192.5757710793,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4593
0.23600000000000018,0.0353486372,1.0137,0.02873,0.0079486,0.3571,0.0274,0.000828334,3.4471,4.6915,0.0,0.022766,0.170255,4940.3324291243,4411.936745214,280.5704,2192.5757710842,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4598
0.23700000000000018,0.0353488218,1.0137,0.02873,0.0079488,0.357,0.0274,0.0008282914,3.4471,4.6915,0.0,0.022766,0.170255,4940.3324291497,4411.9367452369,280.5704,2192.5757710892,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4604
0.23800000000000018,0.0353490065,1.0138,0.02873,0.007949,0.357,0.0274,0.0008282488,3.447,4.6915,0.0,0.022766,0.170256,4940.3324291751,4411.9367452598,280.5704,2192.5757710941,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4609
0.23900000000000018,0.0353491911,1.0138,0.02872,0.0079492,0.357,0.0274,0.0008282062,3.4469,4.6916,0.0,0.022766,0.170256,4940.3324292005,4411.9367452827,280.5704,2192.5757710991,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4615
0.24000000000000019,0.0353493757,1.0139,0.02872,0.0079494,0.3569,0.0274,0.0008281636,3.4468,4.6916,0.0,0.022767,0.170257,4940.3324292258,4411.9367453056,280.5704,2192.575771104,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.462
0.2410000000000002,0.0353495603,1.014,0.02872,0.0079496,0.3569,0.0274,0.000828121,3.4467,4.6916,0.0,0.022767,0.170257,4940.3324292512,4411.9367453284,280.5704,2192.575771109,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4625
0.2420000000000002,0.0353497449,1.014,0.02872,0.0079497,0.3569,0.0274,0.0008280784,3.4467,4.6916,0.0,0.022767,0.170258,4940.3324292766,4411.9367453513,280.5704,2192.5757711139,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4631
0.2430000000000002,0.0353499294,1.0141,0.02872,0.0079499,0.3569,0.0274,0.0008280358,3.4466,4.6916,0.0,0.022767,0.170258,4940.3324293019,4411.9367453742,280.5704,2192.5757711189,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4636
0.2440000000000002,0.035350114,1.0141,0.02872,0.0079501,0.3568,0.0274,0.0008279932,3.4465,4.6917,0.0,0.022767,0.170258,4940.3324293273,4411.9367453971,280.5704,2192.5757711238,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4642
0.2450000000000002,0.0353502985,1.0142,0.02872,0.0079503,0.3568,0.0274,0.0008279506,3.4464,4.6917,0.0,0.022767,0.170259,4940.3324293527,4411.93674542,280.5704,2192.5757711288,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4647
0.2460000000000002,0.035350483,1.0142,0.02872,0.0079505,0.3568,0.0274,0.000827908,3.4463,4.6917,0.0,0.022767,0.170259,4940.332429378,4411.9367454429,280.5704,2192.5757711337,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4652
0.2470000000000002,0.0353506676,1.0143,0.02872,0.0079507,0.3568,0.0274,0.0008278654,3.4463,4.6917,0.0,0.022767,0.17026,4940.3324294034,4411.9367454657,280.5704,2192.5757711387,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4658
0.2480000000000002,0.0353508521,1.0144,0.02872,0.0079509,0.3567,0.0274,0.0008278229,3.4462,4.6918,0.0,0.022768,0.17026,4940.3324294288,4411.9367454886,280.5704,2192.5757711436,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4663
0.2490000000000002,0.0353510366,1.0144,0.02872,0.007951,0.3567,0.0274,0.0008277803,3.4461,4.6918,0.0,0.022768,0.170261,4940.3324294541,4411.9367455115,280.5704,2192.5757711486,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4669
0.25000000000000017,0.0353512211,1.0145,0.02871,0.0079512,0.3567,0.0274,0.0008277378,3.446,4.6918,0.0,0.022768,0.170261,4940.3324294795,4411.9367455344,280.5704,2192.5757711535,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4674
0.25100000000000017,0.0353514055,1.0145,0.02871,0.0079514,0.3566,0.0274,0.0008276952,3.4459,4.6918,0.0,0.022768,0.170262,4940.3324295048,4411.9367455573,280.5704,2192.5757711585,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4679
0.25200000000000017,0.03535159,1.0146,0.02871,0.0079516,0.3566,0.0274,0.0008276527,3.4459,4.6919,0.0,0.022768,0.170262,4940.3324295302,4411.9367455801,280.5704,2192.5757711634,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4685
0.25300000000000017,0.0353517744,1.0146,0.02871,0.0079518,0.3566,0.0274,0.0008276102,3.4458,4.6919,0.0,0.022768,0.170262,4940.3324295555,4411.936745603,280.5704,2192.5757711684,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.469
0.25400000000000017,0.0353519589,1.0147,0.02871,0.007952,0.3566,0.0274,0.0008275676,3.4457,4.6919,0.0,0.022768,0.170263,4940.3324295809,4411.9367456259,280.5704,2192.5757711733,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4696
0.25500000000000017,0.0353521433,1.0148,0.02871,0.0079521,0.3565,0.0274,0.0008275251,3.4456,4.6919,0.0,0.022768,0.170263,4940.3324296062,4411.9367456487,280.5704,2192.5757711783,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4701
0.25600000000000017,0.0353523277,1.0148,0.02871,0.0079523,0.3565,0.0274,0.0008274826,3.4455,4.692,0.0,0.022768,0.170264,4940.3324296316,4411.9367456716,280.5704,2192.5757711832,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4706
0.2570000000000002,0.0353525121,1.0149,0.02871,0.0079525,0.3565,0.0274,0.0008274401,3.4455,4.692,0.0,0.022769,0.170264,4940.3324296569,4411.9367456945,280.5704,2192.5757711882,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4712
0.2580000000000002,0.0353526965,1.0149,0.02871,0.0079527,0.3565,0.0274,0.0008273976,3.4454,4.692,0.0,0.022769,0.170265,4940.3324296823,4411.9367457173,280.5704,2192.5757711931,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4717
0.2590000000000002,0.0353528809,1.015,0.02871,0.0079529,0.3564,0.0274,0.0008273551,3.4453,4.692,0.0,0.022769,0.170265,4940.3324297076,4411.9367457402,280.5704,2192.5757711981,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4723
0.2600000000000002,0.0353530652,1.015,0.0287,0.0079531,0.3564,0.0274,0.0008273126,3.4452,4.6921,0.0,0.022769,0.170266,4940.332429733,4411.9367457631,280.5704,2192.575771203,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4728
0.2610000000000002,0.0353532496,1.0151,0.0287,0.0079532,0.3564,0.0274,0.0008272701,3.4451,4.6921,0.0,0.022769,0.170266,4940.3324297583,4411.9367457859,280.5704,2192.5757712079,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4733
0.2620000000000002,0.0353534339,1.0152,0.0287,0.0079534,0.3563,0.0274,0.0008272276,3.4451,4.6921,0.0,0.022769,0.170266,4940.3324297836,4411.9367458088,280.5704,2192.5757712129,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4739
0.2630000000000002,0.0353536183,1.0152,0.0287,0.0079536,0.3563,0.0274,0.0008271852,3.445,4.6921,0.0,0.022769,0.170267,4940.332429809,4411.9367458316,280.5704,2192.5757712178,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4744
0.2640000000000002,0.0353538026,1.0153,0.0287,0.0079538,0.3563,0.0274,0.0008271427,3.4449,4.6922,0.0,0.022769,0.170267,4940.3324298343,4411.9367458545,280.5704,2192.5757712228,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.475
0.2650000000000002,0.0353539869,1.0153,0.0287,0.007954,0.3563,0.0274,0.0008271002,3.4448,4.6922,0.0,0.02277,0.170268,4940.3324298596,4411.9367458774,280.5704,2192.5757712277,1.0,2.8441,0.1182,0.3879,0.4062,6551.8485,103.4755
0.2660000000000002,0.0353541712,1.0154,0.0287,0.0079542,0.3562,0.0274,0.0008270578,3.4447,4.6922,0.0,0.02277,0.170268,4940.332429885,4411.9367459002,280.5704,2192.5757712327,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.476
0.2670000000000002,0.0353543555,1.0155,0.0287,0.0079544,0.3562,0.0274,0.0008270153,3.4447,4.6922,0.0,0.02277,0.170269,4940.3324299103,4411.9367459231,280.5704,2192.5757712376,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4766
0.2680000000000002,0.0353545398,1.0155,0.0287,0.0079545,0.3562,0.0274,0.0008269729,3.4446,4.6923,0.0,0.02277,0.170269,4940.3324299356,4411.9367459459,280.5704,2192.5757712426,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4771
0.2690000000000002,0.035354724,1.0156,0.0287,0.0079547,0.3562,0.0274,0.0008269305,3.4445,4.6923,0.0,0.02277,0.17027,4940.332429961,4411.9367459688,280.5704,2192.5757712475,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4776
0.2700000000000002,0.0353549083,1.0156,0.02869,0.0079549,0.3561,0.0274,0.000826888,3.4444,4.6923,0.0,0.02277,0.17027,4940.3324299863,4411.9367459916,280.5704,2192.5757712524,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4782
0.2710000000000002,0.0353550925,1.0157,0.02869,0.0079551,0.3561,0.0274,0.0008268456,3.4443,4.6923,0.0,0.02277,0.17027,4940.3324300116,4411.9367460145,280.5704,2192.5757712574,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4787
0.2720000000000002,0.0353552767,1.0157,0.02869,0.0079553,0.3561,0.0274,0.0008268032,3.4443,4.6924,0.0,0.02277,0.170271,4940.332430037,4411.9367460373,280.5704,2192.5757712623,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4793
0.2730000000000002,0.0353554609,1.0158,0.02869,0.0079555,0.356,0.0274,0.0008267608,3.4442,4.6924,0.0,0.022771,0.170271,4940.3324300623,4411.9367460601,280.5704,2192.5757712673,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4798
0.2740000000000002,0.0353556451,1.0159,0.02869,0.0079556,0.356,0.0274,0.0008267184,3.4441,4.6924,0.0,0.022771,0.170272,4940.3324300876,4411.936746083,280.5704,2192.5757712722,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4803
0.2750000000000002,0.0353558293,1.0159,0.02869,0.0079558,0.356,0.0274,0.000826676,3.444,4.6924,0.0,0.022771,0.170272,4940.3324301129,4411.9367461058,280.5704,2192.5757712772,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4809
0.2760000000000002,0.0353560135,1.016,0.02869,0.007956,0.356,0.0274,0.0008266336,3.4439,4.6925,0.0,0.022771,0.170273,4940.3324301382,4411.9367461287,280.5704,2192.5757712821,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4814
0.2770000000000002,0.0353561977,1.016,0.02869,0.0079562,0.3559,0.0274,0.0008265912,3.4439,4.6925,0.0,0.022771,0.170273,4940.3324301636,4411.9367461515,280.5704,2192.575771287,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.482
0.2780000000000002,0.0353563818,1.0161,0.02869,0.0079564,0.3559,0.0274,0.0008265488,3.4438,4.6925,0.0,0.022771,0.170274,4940.3324301889,4411.9367461744,280.5704,2192.575771292,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4825
0.2790000000000002,0.035356566,1.0161,0.02869,0.0079566,0.3559,0.0274,0.0008265065,3.4437,4.6925,0.0,0.022771,0.170274,4940.3324302142,4411.9367461972,280.5704,2192.5757712969,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.483
0.2800000000000002,0.0353567501,1.0162,0.02869,0.0079568,0.3558,0.0274,0.0008264641,3.4436,4.6926,0.0,0.022771,0.170274,4940.3324302395,4411.93674622,280.5704,2192.5757713019,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4836
0.2810000000000002,0.0353569342,1.0163,0.02868,0.0079569,0.3558,0.0274,0.0008264217,3.4435,4.6926,0.0,0.022771,0.170275,4940.3324302648,4411.9367462429,280.5704,2192.5757713068,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4841
0.2820000000000002,0.0353571183,1.0163,0.02868,0.0079571,0.3558,0.0274,0.0008263794,3.4435,4.6926,0.0,0.022772,0.170275,4940.3324302901,4411.9367462657,280.5704,2192.5757713117,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4846
0.2830000000000002,0.0353573024,1.0164,0.02868,0.0079573,0.3558,0.0274,0.000826337,3.4434,4.6926,0.0,0.022772,0.170276,4940.3324303154,4411.9367462885,280.5704,2192.5757713167,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4852
0.2840000000000002,0.0353574865,1.0164,0.02868,0.0079575,0.3557,0.0274,0.0008262947,3.4433,4.6927,0.0,0.022772,0.170276,4940.3324303407,4411.9367463114,280.5704,2192.5757713216,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4857
0.2850000000000002,0.0353576706,1.0165,0.02868,0.0079577,0.3557,0.0274,0.0008262523,3.4432,4.6927,0.0,0.022772,0.170277,4940.332430366,4411.9367463342,280.5704,2192.5757713266,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4863
0.2860000000000002,0.0353578547,1.0165,0.02868,0.0079579,0.3557,0.0274,0.00082621,3.4431,4.6927,0.0,0.022772,0.170277,4940.3324303913,4411.936746357,280.5704,2192.5757713315,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4868
0.2870000000000002,0.0353580387,1.0166,0.02868,0.007958,0.3557,0.0274,0.0008261677,3.4431,4.6927,0.0,0.022772,0.170277,4940.3324304166,4411.9367463798,280.5704,2192.5757713364,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4873
0.2880000000000002,0.0353582227,1.0167,0.02868,0.0079582,0.3556,0.0274,0.0008261254,3.443,4.6927,0.0,0.022772,0.170278,4940.3324304419,4411.9367464027,280.5704,2192.5757713414,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4879
0.2890000000000002,0.0353584068,1.0167,0.02868,0.0079584,0.3556,0.0274,0.000826083,3.4429,4.6928,0.0,0.022772,0.170278,4940.3324304672,4411.9367464255,280.5704,2192.5757713463,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4884
0.2900000000000002,0.0353585908,1.0168,0.02868,0.0079586,0.3556,0.0274,0.0008260407,3.4428,4.6928,0.0,0.022773,0.170279,4940.3324304925,4411.9367464483,280.5704,2192.5757713513,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.489
0.2910000000000002,0.0353587748,1.0168,0.02867,0.0079588,0.3555,0.0274,0.0008259984,3.4427,4.6928,0.0,0.022773,0.170279,4940.3324305178,4411.9367464711,280.5704,2192.5757713562,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4895
0.2920000000000002,0.0353589588,1.0169,0.02867,0.007959,0.3555,0.0274,0.0008259561,3.4427,4.6928,0.0,0.022773,0.17028,4940.3324305431,4411.9367464939,280.5704,2192.5757713611,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.49
0.2930000000000002,0.0353591428,1.0169,0.02867,0.0079591,0.3555,0.0274,0.0008259138,3.4426,4.6929,0.0,0.022773,0.17028,4940.3324305684,4411.9367465168,280.5704,2192.5757713661,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4906
0.2940000000000002,0.0353593267,1.017,0.02867,0.0079593,0.3555,0.0274,0.0008258716,3.4425,4.6929,0.0,0.022773,0.170281,4940.3324305937,4411.9367465396,280.5704,2192.575771371,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4911
0.2950000000000002,0.0353595107,1.0171,0.02867,0.0079595,0.3554,0.0274,0.0008258293,3.4424,4.6929,0.0,0.022773,0.170281,4940.332430619,4411.9367465624,280.5704,2192.5757713759,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4916
0.2960000000000002,0.0353596946,1.0171,0.02867,0.0079597,0.3554,0.0274,0.000825787,3.4423,4.6929,0.0,0.022773,0.170281,4940.3324306443,4411.9367465852,280.5704,2192.5757713809,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4922
0.2970000000000002,0.0353598786,1.0172,0.02867,0.0079599,0.3554,0.0274,0.0008257447,3.4423,4.693,0.0,0.022773,0.170282,4940.3324306696,4411.936746608,280.5704,2192.5757713858,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4927
0.2980000000000002,0.0353600625,1.0172,0.02867,0.0079601,0.3554,0.0274,0.0008257025,3.4422,4.693,0.0,0.022773,0.170282,4940.3324306949,4411.9367466308,280.5704,2192.5757713907,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4933
0.2990000000000002,0.0353602464,1.0173,0.02867,0.0079602,0.3553,0.0274,0.0008256602,3.4421,4.693,0.0,0.022774,0.170283,4940.3324307201,4411.9367466536,280.5704,2192.5757713957,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4938
0.3000000000000002,0.0353604303,1.0173,0.02867,0.0079604,0.3553,0.0274,0.000825618,3.442,4.693,0.0,0.022774,0.170283,4940.3324307454,4411.9367466765,280.5704,2192.5757714006,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4943
0.3010000000000002,0.0353606142,1.0174,0.02867,0.0079606,0.3553,0.0274,0.0008255757,3.4419,4.6931,0.0,0.022774,0.170284,4940.3324307707,4411.9367466993,280.5704,2192.5757714056,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4949
0.3020000000000002,0.035360798,1.0175,0.02866,0.0079608,0.3552,0.0274,0.0008255335,3.4419,4.6931,0.0,0.022774,0.170284,4940.332430796,4411.9367467221,280.5704,2192.5757714105,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4954
